ISOTime,Precip
01/01/2021 00:00:00,0
02/01/2021 00:00:00,0
03/01/2021 00:00:00,0
04/01/2021 00:00:00,0
05/01/2021 00:00:00,0
06/01/2021 00:00:00,0
07/01/2021 00:00:00,0
08/01/2021 00:00:00,0
09/01/2021 00:00:00,0
10/01/2021 00:00:00,0
11/01/2021 00:00:00,0
12/01/2021 00:00:00,0
13/01/2021 00:00:00,0
14/01/2021 00:00:00,0
15/01/2021 00:00:00,0
16/01/2021 00:00:00,0
17/01/2021 00:00:00,0
18/01/2021 00:00:00,0
19/01/2021 00:00:00,0
20/01/2021 00:00:00,0
21/01/2021 00:00:00,0
22/01/2021 00:00:00,0
23/01/2021 00:00:00,0
24/01/2021 00:00:00,0
25/01/2021 00:00:00,0.0002
26/01/2021 00:00:00,0
27/01/2021 00:00:00,0.0004
28/01/2021 00:00:00,0.0002
29/01/2021 00:00:00,0
30/01/2021 00:00:00,0
31/01/2021 00:00:00,0
01/02/2021 00:00:00,0
02/02/2021 00:00:00,0
03/02/2021 00:00:00,0
04/02/2021 00:00:00,0
05/02/2021 00:00:00,0
06/02/2021 00:00:00,0
07/02/2021 00:00:00,0.0366
08/02/2021 00:00:00,0.0134
09/02/2021 00:00:00,0.001
10/02/2021 00:00:00,0.002
11/02/2021 00:00:00,0.0002
12/02/2021 00:00:00,0
13/02/2021 00:00:00,0
14/02/2021 00:00:00,0
15/02/2021 00:00:00,0
16/02/2021 00:00:00,0
17/02/2021 00:00:00,0
18/02/2021 00:00:00,0.0006
19/02/2021 00:00:00,0.0002
20/02/2021 00:00:00,0
21/02/2021 00:00:00,0
22/02/2021 00:00:00,0
23/02/2021 00:00:00,0
24/02/2021 00:00:00,0
25/02/2021 00:00:00,0
26/02/2021 00:00:00,0
27/02/2021 00:00:00,0
28/02/2021 00:00:00,0
01/03/2021 00:00:00,0.0068
02/03/2021 00:00:00,0.0096
03/03/2021 00:00:00,0.0002
04/03/2021 00:00:00,0.0162
05/03/2021 00:00:00,0
06/03/2021 00:00:00,0.0006
07/03/2021 00:00:00,0
08/03/2021 00:00:00,0
09/03/2021 00:00:00,0
10/03/2021 00:00:00,0
11/03/2021 00:00:00,0
12/03/2021 00:00:00,0.0008
13/03/2021 00:00:00,0.0002
14/03/2021 00:00:00,0
15/03/2021 00:00:00,0
16/03/2021 00:00:00,0
17/03/2021 00:00:00,0
18/03/2021 00:00:00,0
19/03/2021 00:00:00,0
20/03/2021 00:00:00,0
21/03/2021 00:00:00,0
22/03/2021 00:00:00,0
23/03/2021 00:00:00,0
24/03/2021 00:00:00,0
25/03/2021 00:00:00,0
26/03/2021 00:00:00,0
27/03/2021 00:00:00,0
28/03/2021 00:00:00,0
29/03/2021 00:00:00,0
30/03/2021 00:00:00,0.0002
31/03/2021 00:00:00,0.0006
01/04/2021 00:00:00,0.0002
02/04/2021 00:00:00,0
03/04/2021 00:00:00,0
04/04/2021 00:00:00,0.0002
05/04/2021 00:00:00,0.0002
06/04/2021 00:00:00,0
07/04/2021 00:00:00,0
08/04/2021 00:00:00,0.0002
09/04/2021 00:00:00,0
10/04/2021 00:00:00,0
11/04/2021 00:00:00,0.0106
12/04/2021 00:00:00,0.0208
13/04/2021 00:00:00,0.0036
14/04/2021 00:00:00,0
15/04/2021 00:00:00,0
16/04/2021 00:00:00,0
17/04/2021 00:00:00,0
18/04/2021 00:00:00,0
19/04/2021 00:00:00,0
20/04/2021 00:00:00,0
21/04/2021 00:00:00,0
22/04/2021 00:00:00,0
23/04/2021 00:00:00,0
24/04/2021 00:00:00,0
25/04/2021 00:00:00,0
26/04/2021 00:00:00,0
27/04/2021 00:00:00,0
28/04/2021 00:00:00,0
29/04/2021 00:00:00,0
30/04/2021 00:00:00,0.0068
01/05/2021 00:00:00,0
02/05/2021 00:00:00,0
03/05/2021 00:00:00,0
04/05/2021 00:00:00,0
05/05/2021 00:00:00,0.008
06/05/2021 00:00:00,0.0008
07/05/2021 00:00:00,0.0022
08/05/2021 00:00:00,0
09/05/2021 00:00:00,0
10/05/2021 00:00:00,0
11/05/2021 00:00:00,0
12/05/2021 00:00:00,0
13/05/2021 00:00:00,0
14/05/2021 00:00:00,0
15/05/2021 00:00:00,0
16/05/2021 00:00:00,0
17/05/2021 00:00:00,0
18/05/2021 00:00:00,0.001
19/05/2021 00:00:00,0
20/05/2021 00:00:00,0
21/05/2021 00:00:00,0
22/05/2021 00:00:00,0
23/05/2021 00:00:00,0.0172
24/05/2021 00:00:00,0.0208
25/05/2021 00:00:00,0.0034
26/05/2021 00:00:00,0.0002
27/05/2021 00:00:00,0
28/05/2021 00:00:00,0
29/05/2021 00:00:00,0.0336
30/05/2021 00:00:00,0.0192
31/05/2021 00:00:00,0.0052
01/06/2021 00:00:00,0
02/06/2021 00:00:00,0
03/06/2021 00:00:00,0
04/06/2021 00:00:00,0
05/06/2021 00:00:00,0.0002
06/06/2021 00:00:00,0
07/06/2021 00:00:00,0.0052
08/06/2021 00:00:00,0
09/06/2021 00:00:00,0
10/06/2021 00:00:00,0.0104
11/06/2021 00:00:00,0.0012
12/06/2021 00:00:00,0.0002
13/06/2021 00:00:00,0
14/06/2021 00:00:00,0.001
15/06/2021 00:00:00,0.0236
16/06/2021 00:00:00,0.0082
17/06/2021 00:00:00,0
18/06/2021 00:00:00,0
19/06/2021 00:00:00,0
20/06/2021 00:00:00,0.0418
21/06/2021 00:00:00,0.0196
22/06/2021 00:00:00,0
23/06/2021 00:00:00,0.0002
24/06/2021 00:00:00,0
25/06/2021 00:00:00,0
26/06/2021 00:00:00,0
27/06/2021 00:00:00,0
28/06/2021 00:00:00,0.0064
29/06/2021 00:00:00,0.006
30/06/2021 00:00:00,0.0016
01/07/2021 00:00:00,0.0004
02/07/2021 00:00:00,0.001
03/07/2021 00:00:00,0
04/07/2021 00:00:00,0.004
05/07/2021 00:00:00,0.0198
06/07/2021 00:00:00,0.0072
07/07/2021 00:00:00,0.0084
08/07/2021 00:00:00,0.001
09/07/2021 00:00:00,0.0062
10/07/2021 00:00:00,0.0298
11/07/2021 00:00:00,0.0022
12/07/2021 00:00:00,0.0168
13/07/2021 00:00:00,0.0056
14/07/2021 00:00:00,0.0056
15/07/2021 00:00:00,0.0024
16/07/2021 00:00:00,0.0046
17/07/2021 00:00:00,0.0016
18/07/2021 00:00:00,0.015
19/07/2021 00:00:00,0.0008
20/07/2021 00:00:00,0.0004
21/07/2021 00:00:00,0.037
22/07/2021 00:00:00,0
23/07/2021 00:00:00,0.0006
24/07/2021 00:00:00,0.0024
25/07/2021 00:00:00,0
26/07/2021 00:00:00,0
27/07/2021 00:00:00,0.0354
28/07/2021 00:00:00,0.005
29/07/2021 00:00:00,0.0134
30/07/2021 00:00:00,0.0054
31/07/2021 00:00:00,0.0076
01/08/2021 00:00:00,0.0072
02/08/2021 00:00:00,0.0028
03/08/2021 00:00:00,0
04/08/2021 00:00:00,0.0002
05/08/2021 00:00:00,0
06/08/2021 00:00:00,0
07/08/2021 00:00:00,0
08/08/2021 00:00:00,0.0014
09/08/2021 00:00:00,0.0042
10/08/2021 00:00:00,0.0096
11/08/2021 00:00:00,0.003
12/08/2021 00:00:00,0.0018
13/08/2021 00:00:00,0.0022
14/08/2021 00:00:00,0.0002
15/08/2021 00:00:00,0
16/08/2021 00:00:00,0
17/08/2021 00:00:00,0
18/08/2021 00:00:00,0
19/08/2021 00:00:00,0.0044
20/08/2021 00:00:00,0.0164
21/08/2021 00:00:00,0.0028
22/08/2021 00:00:00,0.0002
23/08/2021 00:00:00,0
24/08/2021 00:00:00,0
25/08/2021 00:00:00,0
26/08/2021 00:00:00,0.002
27/08/2021 00:00:00,0.0004
28/08/2021 00:00:00,0.0006
29/08/2021 00:00:00,0.002
30/08/2021 00:00:00,0.0046
31/08/2021 00:00:00,0.001
01/09/2021 00:00:00,0.0014
02/09/2021 00:00:00,0.0096
03/09/2021 00:00:00,0.0046
04/09/2021 00:00:00,0.0002
05/09/2021 00:00:00,0
06/09/2021 00:00:00,0
07/09/2021 00:00:00,0
08/09/2021 00:00:00,0
09/09/2021 00:00:00,0.013
10/09/2021 00:00:00,0.0092
11/09/2021 00:00:00,0.0046
12/09/2021 00:00:00,0.0002
13/09/2021 00:00:00,0
14/09/2021 00:00:00,0
15/09/2021 00:00:00,0
16/09/2021 00:00:00,0.0138
17/09/2021 00:00:00,0.0042
18/09/2021 00:00:00,0
19/09/2021 00:00:00,0.0018
20/09/2021 00:00:00,0.0002
21/09/2021 00:00:00,0
22/09/2021 00:00:00,0
23/09/2021 00:00:00,0
24/09/2021 00:00:00,0
25/09/2021 00:00:00,0
26/09/2021 00:00:00,0
27/09/2021 00:00:00,0.0014
28/09/2021 00:00:00,0
29/09/2021 00:00:00,0.0002
30/09/2021 00:00:00,0.001
01/10/2021 00:00:00,0.0088
02/10/2021 00:00:00,0.0018
03/10/2021 00:00:00,0.0036
04/10/2021 00:00:00,0
05/10/2021 00:00:00,0.0052
06/10/2021 00:00:00,0
07/10/2021 00:00:00,0
08/10/2021 00:00:00,0.0014
09/10/2021 00:00:00,0.0002
10/10/2021 00:00:00,0
11/10/2021 00:00:00,0
12/10/2021 00:00:00,0.0048
13/10/2021 00:00:00,0
14/10/2021 00:00:00,0
15/10/2021 00:00:00,0
16/10/2021 00:00:00,0
17/10/2021 00:00:00,0
18/10/2021 00:00:00,0
19/10/2021 00:00:00,0.0104
20/10/2021 00:00:00,0.0076
21/10/2021 00:00:00,0.003
22/10/2021 00:00:00,0.0028
23/10/2021 00:00:00,0
24/10/2021 00:00:00,0
25/10/2021 00:00:00,0.004
26/10/2021 00:00:00,0.0106
27/10/2021 00:00:00,0.0196
28/10/2021 00:00:00,0
29/10/2021 00:00:00,0
30/10/2021 00:00:00,0
31/10/2021 00:00:00,0
01/11/2021 00:00:00,0.0012
02/11/2021 00:00:00,0.0002
03/11/2021 00:00:00,0.0002
04/11/2021 00:00:00,0
05/11/2021 00:00:00,0
06/11/2021 00:00:00,0
07/11/2021 00:00:00,0
08/11/2021 00:00:00,0
09/11/2021 00:00:00,0.0028
10/11/2021 00:00:00,0.0002
11/11/2021 00:00:00,0
12/11/2021 00:00:00,0
13/11/2021 00:00:00,0
14/11/2021 00:00:00,0
15/11/2021 00:00:00,0
16/11/2021 00:00:00,0
17/11/2021 00:00:00,0
18/11/2021 00:00:00,0
19/11/2021 00:00:00,0
20/11/2021 00:00:00,0
21/11/2021 00:00:00,0
22/11/2021 00:00:00,0.0008
23/11/2021 00:00:00,0
24/11/2021 00:00:00,0
25/11/2021 00:00:00,0
26/11/2021 00:00:00,0
27/11/2021 00:00:00,0
28/11/2021 00:00:00,0
29/11/2021 00:00:00,0
30/11/2021 00:00:00,0
01/12/2021 00:00:00,0
02/12/2021 00:00:00,0
03/12/2021 00:00:00,0
04/12/2021 00:00:00,0
05/12/2021 00:00:00,0
06/12/2021 00:00:00,0
07/12/2021 00:00:00,0
08/12/2021 00:00:00,0
09/12/2021 00:00:00,0
10/12/2021 00:00:00,0
11/12/2021 00:00:00,0
12/12/2021 00:00:00,0
13/12/2021 00:00:00,0
14/12/2021 00:00:00,0
15/12/2021 00:00:00,0
16/12/2021 00:00:00,0
17/12/2021 00:00:00,0.0014
18/12/2021 00:00:00,0
19/12/2021 00:00:00,0.0008
20/12/2021 00:00:00,0
21/12/2021 00:00:00,0
22/12/2021 00:00:00,0
23/12/2021 00:00:00,0
24/12/2021 00:00:00,0
25/12/2021 00:00:00,0
26/12/2021 00:00:00,0
27/12/2021 00:00:00,0
28/12/2021 00:00:00,0
29/12/2021 00:00:00,0
30/12/2021 00:00:00,0
31/12/2021 00:00:00,0
01/01/2022 00:00:00,0
